time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 12:56:52,2026-08-25 12:56:51,1084,2239514506,2026-08-25 12:56:52,server,c3:00:00:13:3b:b7,ESP-01,f1dc29b4-1257-4b27-b5cd-c02e66d3b30b,DIN-BA-R5,dynamic,BA,Corredor,-82,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 12:56:56,2026-08-25 12:56:55,1134,1690126268,2026-08-25 12:56:56,server,c3:00:00:13:3b:b7,ESP-03,f55ee2c7-4472-4fe9-8dc8-41e635b3398e,DIN-BA-R5,dynamic,BA,Sala B,-51,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 12:57:04,2026-08-25 12:57:04,1085,2239514506,2026-08-25 12:57:04,server,c3:00:00:13:3b:b7,ESP-01,28cf85ad-a66f-4a2c-bef9-dcc2984fdf58,DIN-BA-R5,dynamic,BA,Corredor,-83,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 12:57:08,2026-08-25 12:57:08,1135,1690126268,2026-08-25 12:57:08,server,c3:00:00:13:3b:b7,ESP-03,9b091cb1-ef5f-48ac-b068-0fb28d366980,DIN-BA-R5,dynamic,BA,Sala B,-67,Corredor,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,True,True,True,True
2026-08-25 12:57:17,2026-08-25 12:57:16,1086,2239514506,2026-08-25 12:57:17,server,c3:00:00:13:3b:b7,ESP-01,f951ec5a-d085-4947-a3d1-db3032a31cb3,DIN-BA-R5,dynamic,BA,Corredor,-49,Sala A,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 12:57:20,2026-08-25 12:56:58,443,1151497274,2026-08-25 12:57:20,server,c3:00:00:13:3b:b7,ESP-02,8a0a9223-68d4-4f15-b3e8-ea61f95b7865,DIN-BA-R5,dynamic,BA,Sala A,-82,Sala A,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 12:57:21,2026-08-25 12:57:20,1136,1690126268,2026-08-25 12:57:21,server,c3:00:00:13:3b:b7,ESP-03,85df77f0-df3b-4e00-9472-c80a5a366425,DIN-BA-R5,dynamic,BA,Sala B,-95,Sala A,movimento,Sala B,True,Corredor,True,Sala B,False,True,Sala B,False,True,False,True
2026-08-25 12:57:27,2026-08-25 12:57:20,445,1151497274,2026-08-25 12:57:27,server,c3:00:00:13:3b:b7,ESP-02,6eb2b4f4-b582-4f0a-bd2a-275f9eed0792,DIN-BA-R5,dynamic,BA,Sala A,-66,Sala A,movimento,Sala A,True,Corredor,False,Corredor,True,False,Sala B,False,False,False,False
2026-08-25 12:57:29,2026-08-25 12:57:29,1087,2239514506,2026-08-25 12:57:29,server,c3:00:00:13:3b:b7,ESP-01,cba07191-205a-4937-b1cd-95e81099a721,DIN-BA-R5,dynamic,BA,Corredor,-74,Sala A,movimento,Corredor,True,Corredor,False,Corredor,False,False,Sala B,False,False,False,False
2026-08-25 12:57:33,2026-08-25 12:57:31,446,1151497274,2026-08-25 12:57:33,server,c3:00:00:13:3b:b7,ESP-02,ee3ea8a0-ec64-4b4c-b3c7-1014839f34d4,DIN-BA-R5,dynamic,BA,Sala A,-55,Sala A,movimento,Sala A,True,Sala A,True,Corredor,False,True,Corredor,True,False,False,True
2026-08-25 12:57:33,2026-08-25 12:57:32,1137,1690126268,2026-08-25 12:57:33,server,c3:00:00:13:3b:b7,ESP-03,0fcfb72f-ef6e-4eca-8234-7e260ed8aa67,DIN-BA-R5,dynamic,BA,Sala B,-87,Sala A,movimento,Sala B,True,Sala A,False,Corredor,False,True,Corredor,False,False,False,True
