time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 12:54:04,2026-08-25 12:54:03,1120,1690126268,2026-08-25 12:54:04,server,c3:00:00:13:3b:b7,ESP-03,8c9b2bfc-7e64-4913-b090-a1fd851cb25c,DIN-AB-R4,dynamic,AB,Sala B,-81,Sala A,movimento,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 12:54:12,2026-08-25 12:54:12,1071,2239514506,2026-08-25 12:54:12,server,c3:00:00:13:3b:b7,ESP-01,54c8e94d-45c9-48c3-8187-b5e381f92b41,DIN-AB-R4,dynamic,AB,Corredor,-86,Sala A,movimento,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 12:54:16,2026-08-25 12:54:16,1121,1690126268,2026-08-25 12:54:16,server,c3:00:00:13:3b:b7,ESP-03,921c4876-e07f-4209-bceb-06a123bf83d2,DIN-AB-R4,dynamic,AB,Sala B,-85,Sala A,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,True,True,True,True
2026-08-25 12:54:23,2026-08-25 12:53:58,429,1151497274,2026-08-25 12:54:23,server,c3:00:00:13:3b:b7,ESP-02,efbc777a-d624-4b90-bb44-c5d827c792cc,DIN-AB-R4,dynamic,AB,Sala A,-74,Corredor,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala B,False,False,False,False
2026-08-25 12:54:25,2026-08-25 12:54:24,1072,2239514506,2026-08-25 12:54:25,server,c3:00:00:13:3b:b7,ESP-01,e3c91960-5ecd-4d88-ad15-2411a394335e,DIN-AB-R4,dynamic,AB,Corredor,-84,Corredor,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala B,False,False,False,False
2026-08-25 12:54:25,2026-08-25 12:54:20,431,1151497274,2026-08-25 12:54:25,server,c3:00:00:13:3b:b7,ESP-02,6b8703fb-e94f-41dc-9015-c513156c5eaf,DIN-AB-R4,dynamic,AB,Sala A,-61,Corredor,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,True,True,True,True
2026-08-25 12:54:28,2026-08-25 12:54:09,430,1151497274,2026-08-25 12:54:28,server,c3:00:00:13:3b:b7,ESP-02,ebea5df6-5d8a-4571-8289-549f20fb33e2,DIN-AB-R4,dynamic,AB,Sala A,-59,Corredor,movimento,Sala A,False,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 12:54:29,2026-08-25 12:54:28,1122,1690126268,2026-08-25 12:54:29,server,c3:00:00:13:3b:b7,ESP-03,7b3b707f-2cb0-486a-87a2-9a2dd8b275f1,DIN-AB-R4,dynamic,AB,Sala B,-96,Sala B,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 12:54:37,2026-08-25 12:54:36,1073,2239514506,2026-08-25 12:54:37,server,c3:00:00:13:3b:b7,ESP-01,a9f42978-6039-42b3-a90c-2732ea3fcdfd,DIN-AB-R4,dynamic,AB,Corredor,-86,Sala B,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 12:54:39,2026-08-25 12:54:31,432,1151497274,2026-08-25 12:54:39,server,c3:00:00:13:3b:b7,ESP-02,15aeab5a-1538-4ac8-831f-d20cb996dbe5,DIN-AB-R4,dynamic,AB,Sala A,-94,Sala B,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 12:54:41,2026-08-25 12:54:40,1123,1690126268,2026-08-25 12:54:41,server,c3:00:00:13:3b:b7,ESP-03,349a47fa-4d08-4497-9eb9-2188b243bde3,DIN-AB-R4,dynamic,AB,Sala B,-77,Sala B,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 12:54:43,2026-08-25 12:54:42,433,1151497274,2026-08-25 12:54:43,server,c3:00:00:13:3b:b7,ESP-02,11f4b825-1422-463c-bcf4-cb07d867e187,DIN-AB-R4,dynamic,AB,Sala A,-99,Sala B,movimento,Sala A,True,Corredor,True,Sala A,False,True,Sala A,False,True,False,True
