time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 12:49:51,2026-08-25 12:49:50,409,1151497274,2026-08-25 12:49:51,server,c3:00:00:13:3b:b7,ESP-02,1af8eb26-ad39-47f8-b319-649ff1e287f4,DIN-BA-R2,dynamic,BA,Sala A,-98,Sala B,movimento,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 12:49:53,2026-08-25 12:49:52,1050,2239514506,2026-08-25 12:49:53,server,c3:00:00:13:3b:b7,ESP-01,2e887878-d57f-4497-b7c9-5e3b535e640a,DIN-BA-R2,dynamic,BA,Corredor,-93,Sala B,movimento,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 12:49:58,2026-08-25 12:49:58,1100,1690126268,2026-08-25 12:49:58,server,c3:00:00:13:3b:b7,ESP-03,7d3019dd-0659-4a9b-868e-79bcc69151bc,DIN-BA-R2,dynamic,BA,Sala B,-77,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 12:50:03,2026-08-25 12:50:02,410,1151497274,2026-08-25 12:50:03,server,c3:00:00:13:3b:b7,ESP-02,f7ce4e01-3da5-4115-a6b8-ea109970e9a1,DIN-BA-R2,dynamic,BA,Sala A,-100,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 12:50:05,2026-08-25 12:50:05,1051,2239514506,2026-08-25 12:50:05,server,c3:00:00:13:3b:b7,ESP-01,d1b56a4d-5463-4843-a66f-8d6cef1b8969,DIN-BA-R2,dynamic,BA,Corredor,-88,Corredor,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 12:50:11,2026-08-25 12:50:10,1101,1690126268,2026-08-25 12:50:11,server,c3:00:00:13:3b:b7,ESP-03,ddb86388-c4e3-4c41-993b-94dc2d7bc5ba,DIN-BA-R2,dynamic,BA,Sala B,-102,Corredor,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 12:50:18,2026-08-25 12:50:17,1052,2239514506,2026-08-25 12:50:18,server,c3:00:00:13:3b:b7,ESP-01,dff194bd-04db-4e5a-9701-6386b29b3b73,DIN-BA-R2,dynamic,BA,Corredor,-73,Sala A,movimento,Corredor,True,Corredor,True,Corredor,True,False,Sala B,False,False,False,False
2026-08-25 12:50:20,2026-08-25 12:50:15,411,1151497274,2026-08-25 12:50:20,server,c3:00:00:13:3b:b7,ESP-02,8887624c-3455-435b-9eae-3356e6c76852,DIN-BA-R2,dynamic,BA,Sala A,-66,Sala A,movimento,Sala A,True,Corredor,False,Corredor,False,False,Sala B,False,False,False,False
2026-08-25 12:50:23,2026-08-25 12:50:22,1102,1690126268,2026-08-25 12:50:23,server,c3:00:00:13:3b:b7,ESP-03,e529803f-0810-448a-9188-606dfc44ec57,DIN-BA-R2,dynamic,BA,Sala B,-94,Sala A,movimento,Sala B,True,Sala A,True,Sala A,True,False,Sala B,False,True,False,False
2026-08-25 12:50:29,2026-08-25 12:50:25,412,1151497274,2026-08-25 12:50:29,server,c3:00:00:13:3b:b7,ESP-02,e8a3ee8d-3883-42cf-9098-73d29a5b69c4,DIN-BA-R2,dynamic,BA,Sala A,-65,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala B,False,False,False,False
