time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:28:17,2026-08-25 10:28:16,405,1690126268,2026-08-25 10:28:17,server,c3:00:00:13:3b:b7,ESP-03,0b30e904-8c7a-4ca7-b079-50d4e2b6d809,EST-C2-R1,static,C2,Sala B,-93,,,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 10:28:21,2026-08-25 10:28:03,310,3069185015,2026-08-25 10:28:21,server,c3:00:00:13:3b:b7,ESP-02,4e2dd641-f29c-49da-bd4f-251539b43878,EST-C2-R1,static,C2,Sala A,-69,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 10:28:22,2026-08-25 10:28:21,353,2239514506,2026-08-25 10:28:22,server,c3:00:00:13:3b:b7,ESP-01,dbc8a501-e750-42b0-a47f-d76b1f65283b,EST-C2-R1,static,C2,Corredor,-82,,,Corredor,True,Sala A,False,Sala A,False,False,,False,False,False,False
2026-08-25 10:28:30,2026-08-25 10:28:29,406,1690126268,2026-08-25 10:28:30,server,c3:00:00:13:3b:b7,ESP-03,7f7545f6-19ef-4729-8f30-1bb20aa52b4b,EST-C2-R1,static,C2,Sala B,-91,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,True,False,True,True
2026-08-25 10:28:35,2026-08-25 10:28:34,354,2239514506,2026-08-25 10:28:35,server,c3:00:00:13:3b:b7,ESP-01,227929b3-ddb4-46a2-b10a-a31046d8dac0,EST-C2-R1,static,C2,Corredor,-74,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:28:38,2026-08-25 10:28:36,313,3069185015,2026-08-25 10:28:38,server,c3:00:00:13:3b:b7,ESP-02,043c76f0-f0b8-4445-b67d-9beb06ea1f81,EST-C2-R1,static,C2,Sala A,-78,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:28:43,2026-08-25 10:28:42,407,1690126268,2026-08-25 10:28:43,server,c3:00:00:13:3b:b7,ESP-03,79a6435c-3e16-47fd-9441-3827da9cd500,EST-C2-R1,static,C2,Sala B,-93,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:28:47,2026-08-25 10:28:47,355,2239514506,2026-08-25 10:28:47,server,c3:00:00:13:3b:b7,ESP-01,eeeb94f0-ed9b-4702-88e7-35535f01f955,EST-C2-R1,static,C2,Corredor,-83,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:28:53,2026-08-25 10:28:50,314,3069185015,2026-08-25 10:28:53,server,c3:00:00:13:3b:b7,ESP-02,ed5fbe31-e188-4fce-b11a-445dd92ee789,EST-C2-R1,static,C2,Sala A,-32,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:28:55,2026-08-25 10:28:54,408,1690126268,2026-08-25 10:28:55,server,c3:00:00:13:3b:b7,ESP-03,ef17560c-481b-4600-a62b-cd0a9bfc4c5f,EST-C2-R1,static,C2,Sala B,-91,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:29:00,2026-08-25 10:28:59,356,2239514506,2026-08-25 10:29:00,server,c3:00:00:13:3b:b7,ESP-01,de2dde2a-bc4c-40ca-958a-142bbb6875ca,EST-C2-R1,static,C2,Corredor,-71,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:29:07,2026-08-25 10:29:07,409,1690126268,2026-08-25 10:29:07,server,c3:00:00:13:3b:b7,ESP-03,8a27e3f2-ffc6-4ba1-9b1c-316b7c1278ae,EST-C2-R1,static,C2,Sala B,-93,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:29:13,2026-08-25 10:29:12,357,2239514506,2026-08-25 10:29:13,server,c3:00:00:13:3b:b7,ESP-01,a603095e-8758-458a-8e36-6b4ad804e5cf,EST-C2-R1,static,C2,Corredor,-73,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:29:20,2026-08-25 10:29:19,410,1690126268,2026-08-25 10:29:20,server,c3:00:00:13:3b:b7,ESP-03,e7b7eda3-a2a3-4f1d-bfc6-40ae63a3298c,EST-C2-R1,static,C2,Sala B,-88,,,Sala B,True,Corredor,True,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:25,2026-08-25 10:29:24,358,2239514506,2026-08-25 10:29:25,server,c3:00:00:13:3b:b7,ESP-01,ec4c75c5-1838-45b0-a029-55d56f2ebd75,EST-C2-R1,static,C2,Corredor,-74,,,Corredor,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:32,2026-08-25 10:29:32,411,1690126268,2026-08-25 10:29:32,server,c3:00:00:13:3b:b7,ESP-03,2486eb31-b759-4dba-be1b-c8866e978769,EST-C2-R1,static,C2,Sala B,-90,,,Sala B,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:38,2026-08-25 10:29:37,359,2239514506,2026-08-25 10:29:38,server,c3:00:00:13:3b:b7,ESP-01,88172692-1d8a-46fe-9a3f-1e4c664f4fe9,EST-C2-R1,static,C2,Corredor,-71,,,Corredor,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:45,2026-08-25 10:29:44,412,1690126268,2026-08-25 10:29:45,server,c3:00:00:13:3b:b7,ESP-03,7d1095ef-0952-4525-aa8a-f79739064dcc,EST-C2-R1,static,C2,Sala B,-92,,,Sala B,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:50,2026-08-25 10:29:49,360,2239514506,2026-08-25 10:29:50,server,c3:00:00:13:3b:b7,ESP-01,ec29fd6a-1261-429c-9d3e-42a10c1d9d3b,EST-C2-R1,static,C2,Corredor,-72,,,Corredor,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:29:57,2026-08-25 10:29:57,413,1690126268,2026-08-25 10:29:57,server,c3:00:00:13:3b:b7,ESP-03,9e3568b2-9dfd-4162-8ced-1e09ebfa2b0b,EST-C2-R1,static,C2,Sala B,-81,,,Sala B,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:30:03,2026-08-25 10:30:02,361,2239514506,2026-08-25 10:30:03,server,c3:00:00:13:3b:b7,ESP-01,b1839bc3-305d-47c0-8a6d-36bb48876ae9,EST-C2-R1,static,C2,Corredor,-80,,,Corredor,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:30:10,2026-08-25 10:30:09,414,1690126268,2026-08-25 10:30:10,server,c3:00:00:13:3b:b7,ESP-03,4c46e0ac-7408-4805-9a23-dde3d61040e2,EST-C2-R1,static,C2,Sala B,-96,,,Sala B,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:30:15,2026-08-25 10:30:15,362,2239514506,2026-08-25 10:30:15,server,c3:00:00:13:3b:b7,ESP-01,c942efb9-dcb4-4c17-aa56-86e48dc6a6f6,EST-C2-R1,static,C2,Corredor,-70,,,Corredor,True,Corredor,False,Sala A,False,True,Sala A,False,False,False,True
2026-08-25 10:30:19,,1,1239498715,2026-08-25 10:30:19,server,c3:00:00:13:3b:b7,ESP-02,ca27728c-2cf4-4828-9460-3b3835c48471,EST-C2-R1,static,C2,Sala A,-47,,,Sala A,True,Sala A,True,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:30:22,2026-08-25 10:30:22,415,1690126268,2026-08-25 10:30:22,server,c3:00:00:13:3b:b7,ESP-03,6fdccb4f-c4e4-421e-ab92-8df89aa40159,EST-C2-R1,static,C2,Sala B,-87,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:28,2026-08-25 10:30:27,363,2239514506,2026-08-25 10:30:28,server,c3:00:00:13:3b:b7,ESP-01,a5ff6993-0bb4-46a4-a406-708864d3108a,EST-C2-R1,static,C2,Corredor,-73,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:31,,2,1239498715,2026-08-25 10:30:31,server,c3:00:00:13:3b:b7,ESP-02,9810b540-3a3e-4fc9-91c0-64afdbc04aa9,EST-C2-R1,static,C2,Sala A,-50,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:30:35,2026-08-25 10:30:34,416,1690126268,2026-08-25 10:30:35,server,c3:00:00:13:3b:b7,ESP-03,d1c0839a-2500-4a5b-a677-7d517a6d0e11,EST-C2-R1,static,C2,Sala B,-98,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:40,2026-08-25 10:30:40,364,2239514506,2026-08-25 10:30:40,server,c3:00:00:13:3b:b7,ESP-01,eb8945ac-2f5d-45ba-b135-bfcdd9a3c60b,EST-C2-R1,static,C2,Corredor,-78,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:44,2026-08-25 10:30:43,3,1239498715,2026-08-25 10:30:44,server,c3:00:00:13:3b:b7,ESP-02,73178740-fd0d-4e84-a916-5db7a41068b2,EST-C2-R1,static,C2,Sala A,-47,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:30:48,2026-08-25 10:30:47,417,1690126268,2026-08-25 10:30:48,server,c3:00:00:13:3b:b7,ESP-03,424eb967-7402-4647-b80a-a1572955630b,EST-C2-R1,static,C2,Sala B,-88,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:53,2026-08-25 10:30:52,365,2239514506,2026-08-25 10:30:53,server,c3:00:00:13:3b:b7,ESP-01,4448a0c5-f465-4325-8cf0-5b869f2c0183,EST-C2-R1,static,C2,Corredor,-70,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:30:56,2026-08-25 10:30:55,4,1239498715,2026-08-25 10:30:56,server,c3:00:00:13:3b:b7,ESP-02,73b5e2a6-ef1c-4e9d-9536-175d1a8d6ac2,EST-C2-R1,static,C2,Sala A,-51,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:31:00,2026-08-25 10:31:00,418,1690126268,2026-08-25 10:31:00,server,c3:00:00:13:3b:b7,ESP-03,14f6713d-133c-45be-9cbe-004be82f4e99,EST-C2-R1,static,C2,Sala B,-87,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:31:05,2026-08-25 10:31:05,366,2239514506,2026-08-25 10:31:05,server,c3:00:00:13:3b:b7,ESP-01,97eb1225-cede-45e2-afde-9201fb554d6c,EST-C2-R1,static,C2,Corredor,-77,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:31:08,2026-08-25 10:31:08,5,1239498715,2026-08-25 10:31:08,server,c3:00:00:13:3b:b7,ESP-02,34619ec5-4e17-446e-9bb6-672cf4b33646,EST-C2-R1,static,C2,Sala A,-48,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 10:31:13,2026-08-25 10:31:12,419,1690126268,2026-08-25 10:31:13,server,c3:00:00:13:3b:b7,ESP-03,79a7a9ac-b76e-4ae8-96d4-7f3d22455c56,EST-C2-R1,static,C2,Sala B,-98,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 10:31:45,2026-08-25 10:31:45,8,1239498715,2026-08-25 10:31:45,server,c3:00:00:13:3b:b7,ESP-02,e9671169-5fc1-4762-817a-e84c309528d8,EST-C2-R1,static,C2,Sala A,-82,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
