time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 09:53:41,2026-08-25 09:53:41,188,2239514506,2026-08-25 09:53:41,server,c3:00:00:13:3b:b7,ESP-01,038f86d0-9c80-4011-8a98-fce820888022,EST-A3-R3,static,A3,Corredor,-70,Sala A,junto_parede,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 09:53:43,2026-08-25 09:53:43,145,3069185015,2026-08-25 09:53:43,server,c3:00:00:13:3b:b7,ESP-02,501aa653-00f1-47a4-8050-1eddbc245002,EST-A3-R3,static,A3,Sala A,-76,Sala A,junto_parede,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 09:53:43,2026-08-25 09:53:43,239,1690126268,2026-08-25 09:53:43,server,c3:00:00:13:3b:b7,ESP-03,6506fde7-543b-4c55-9f91-40c62245245f,EST-A3-R3,static,A3,Sala B,-77,Sala A,junto_parede,Sala B,True,Corredor,False,Corredor,False,False,Corredor,True,False,True,True
2026-08-25 09:53:54,2026-08-25 09:53:53,189,2239514506,2026-08-25 09:53:54,server,c3:00:00:13:3b:b7,ESP-01,1e8588ea-4fc2-4e02-92d3-b6a722dc08fa,EST-A3-R3,static,A3,Corredor,-70,Sala A,junto_parede,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 09:53:56,2026-08-25 09:53:55,146,3069185015,2026-08-25 09:53:56,server,c3:00:00:13:3b:b7,ESP-02,88cf9d31-b731-4ca7-9874-93d3765fa5dc,EST-A3-R3,static,A3,Sala A,-76,Sala A,junto_parede,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 09:53:56,2026-08-25 09:53:55,240,1690126268,2026-08-25 09:53:56,server,c3:00:00:13:3b:b7,ESP-03,c9bf6678-b5cb-4476-bfb3-a8508d7cf6e5,EST-A3-R3,static,A3,Sala B,-69,Sala A,junto_parede,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 09:54:06,2026-08-25 09:54:06,190,2239514506,2026-08-25 09:54:06,server,c3:00:00:13:3b:b7,ESP-01,d5e3b6ce-2b52-422e-af0a-26b3d83c2605,EST-A3-R3,static,A3,Corredor,-69,Sala A,junto_parede,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 09:54:08,2026-08-25 09:54:07,147,3069185015,2026-08-25 09:54:08,server,c3:00:00:13:3b:b7,ESP-02,1a4650e2-7005-4974-9e9c-e84f1c2734e6,EST-A3-R3,static,A3,Sala A,-78,Sala A,junto_parede,Sala A,True,Sala B,True,Corredor,False,True,Corredor,False,False,False,True
2026-08-25 09:54:08,2026-08-25 09:54:08,241,1690126268,2026-08-25 09:54:08,server,c3:00:00:13:3b:b7,ESP-03,24486bb9-3d83-4a76-abae-de758f4e0789,EST-A3-R3,static,A3,Sala B,-76,Sala A,junto_parede,Sala B,True,Corredor,True,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 09:54:19,2026-08-25 09:54:19,191,2239514506,2026-08-25 09:54:19,server,c3:00:00:13:3b:b7,ESP-01,5758ad07-cbca-433d-8ec8-f188c3e11f39,EST-A3-R3,static,A3,Corredor,-73,Sala A,junto_parede,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 09:54:21,2026-08-25 09:54:20,148,3069185015,2026-08-25 09:54:21,server,c3:00:00:13:3b:b7,ESP-02,e41a60f1-b818-42fb-b230-8eed90dc124e,EST-A3-R3,static,A3,Sala A,-77,Sala A,junto_parede,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 09:54:21,2026-08-25 09:54:20,242,1690126268,2026-08-25 09:54:21,server,c3:00:00:13:3b:b7,ESP-03,b37b574d-b20f-4ef2-8185-4686e01a248b,EST-A3-R3,static,A3,Sala B,-69,Sala A,junto_parede,Sala B,True,Sala B,True,Corredor,False,True,Corredor,False,False,False,True
2026-08-25 09:54:33,2026-08-25 09:54:32,149,3069185015,2026-08-25 09:54:33,server,c3:00:00:13:3b:b7,ESP-02,4e94b661-702e-424d-8014-1d45488cad6f,EST-A3-R3,static,A3,Sala A,-75,Sala A,junto_parede,Sala A,True,Sala B,False,Corredor,False,True,Corredor,False,False,False,True
2026-08-25 09:54:34,2026-08-25 09:54:33,243,1690126268,2026-08-25 09:54:34,server,c3:00:00:13:3b:b7,ESP-03,e2e00282-ae1d-45af-a3b5-b703e21b99a3,EST-A3-R3,static,A3,Sala B,-76,Sala A,junto_parede,Sala B,True,Sala B,False,Corredor,False,True,Corredor,False,False,False,True
2026-08-25 09:54:34,2026-08-25 09:54:31,192,2239514506,2026-08-25 09:54:34,server,c3:00:00:13:3b:b7,ESP-01,f7b096d4-b9e1-48bf-90a8-c0fb4e664a65,EST-A3-R3,static,A3,Corredor,-74,Sala A,junto_parede,Corredor,True,Sala B,False,Corredor,False,True,Corredor,False,True,False,True
