time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:45:48,2026-08-25 10:45:47,76,1239498715,2026-08-25 10:45:48,server,c3:00:00:13:3b:b7,ESP-02,eecfa496-83fa-4a5e-ad58-6e408124cf55,EST-C3-R3,static,C3,Sala A,-88,Corredor,junto_porta,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 10:45:54,2026-08-25 10:45:53,436,2239514506,2026-08-25 10:45:54,server,c3:00:00:13:3b:b7,ESP-01,88ffb990-88bd-4eb0-a7fe-2cbbb4167bc6,EST-C3-R3,static,C3,Corredor,-79,Corredor,junto_porta,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:45:55,2026-08-25 10:45:55,489,1690126268,2026-08-25 10:45:55,server,c3:00:00:13:3b:b7,ESP-03,3455e641-04f9-47cb-b621-f1eac150c50e,EST-C3-R3,static,C3,Sala B,-66,Corredor,junto_porta,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 10:46:01,2026-08-25 10:46:00,77,1239498715,2026-08-25 10:46:01,server,c3:00:00:13:3b:b7,ESP-02,1e1f9293-401d-4e85-bc2d-f1e26b9f6151,EST-C3-R3,static,C3,Sala A,-97,Corredor,junto_porta,Sala A,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 10:46:06,2026-08-25 10:46:05,437,2239514506,2026-08-25 10:46:06,server,c3:00:00:13:3b:b7,ESP-01,bc8aeb07-3493-44c6-91f3-64b4ba0e2305,EST-C3-R3,static,C3,Corredor,-78,Corredor,junto_porta,Corredor,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 10:46:08,2026-08-25 10:46:07,490,1690126268,2026-08-25 10:46:08,server,c3:00:00:13:3b:b7,ESP-03,74277030-55f9-4112-b985-547f2978bdde,EST-C3-R3,static,C3,Sala B,-66,Corredor,junto_porta,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:46:13,2026-08-25 10:46:12,78,1239498715,2026-08-25 10:46:13,server,c3:00:00:13:3b:b7,ESP-02,dcc4ad9e-3515-417c-b64c-c4f14fa2dde6,EST-C3-R3,static,C3,Sala A,-94,Corredor,junto_porta,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:19,2026-08-25 10:46:18,438,2239514506,2026-08-25 10:46:19,server,c3:00:00:13:3b:b7,ESP-01,24fa6e17-7a6c-4443-af8c-3db9b1808e24,EST-C3-R3,static,C3,Corredor,-71,Corredor,junto_porta,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:21,2026-08-25 10:46:20,491,1690126268,2026-08-25 10:46:21,server,c3:00:00:13:3b:b7,ESP-03,93b47fdf-8539-4c60-86a5-732aebc4aa48,EST-C3-R3,static,C3,Sala B,-67,Corredor,junto_porta,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:46:26,2026-08-25 10:46:25,79,1239498715,2026-08-25 10:46:26,server,c3:00:00:13:3b:b7,ESP-02,a4d9c59e-24a8-4d41-9294-aeb2f6553663,EST-C3-R3,static,C3,Sala A,-92,Corredor,junto_porta,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:31,2026-08-25 10:46:30,439,2239514506,2026-08-25 10:46:31,server,c3:00:00:13:3b:b7,ESP-01,ef4c4166-4ea8-4c92-8818-3f50b672e676,EST-C3-R3,static,C3,Corredor,-73,Corredor,junto_porta,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:34,2026-08-25 10:46:33,492,1690126268,2026-08-25 10:46:34,server,c3:00:00:13:3b:b7,ESP-03,6dc91407-d0ad-4b61-b453-01a0fec2aa1a,EST-C3-R3,static,C3,Sala B,-66,Corredor,junto_porta,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:46:38,2026-08-25 10:46:37,80,1239498715,2026-08-25 10:46:38,server,c3:00:00:13:3b:b7,ESP-02,5ece9d02-2f41-461b-8564-4d4767d41bca,EST-C3-R3,static,C3,Sala A,-88,Corredor,junto_porta,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:44,2026-08-25 10:46:43,440,2239514506,2026-08-25 10:46:44,server,c3:00:00:13:3b:b7,ESP-01,e5f2ba64-0547-4233-a7d4-97472b94bee0,EST-C3-R3,static,C3,Corredor,-68,Corredor,junto_porta,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:46,2026-08-25 10:46:45,493,1690126268,2026-08-25 10:46:46,server,c3:00:00:13:3b:b7,ESP-03,d3df627c-e9cb-4cf7-af66-ea797b65d1e0,EST-C3-R3,static,C3,Sala B,-66,Corredor,junto_porta,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:46:50,2026-08-25 10:46:49,81,1239498715,2026-08-25 10:46:50,server,c3:00:00:13:3b:b7,ESP-02,39cbca9b-36cd-4588-ae05-99f887e8dc7a,EST-C3-R3,static,C3,Sala A,-90,Corredor,junto_porta,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:46:56,2026-08-25 10:46:56,441,2239514506,2026-08-25 10:46:56,server,c3:00:00:13:3b:b7,ESP-01,f9f9d593-0992-4173-bc2a-2bca7d6bb426,EST-C3-R3,static,C3,Corredor,-68,Corredor,junto_porta,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
