time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:24:58,2026-08-27 09:24:56,195,4014049754,2026-08-27 09:24:58,server,c3:00:00:13:3b:b7,ESP-02,fdb36a1d-c3ad-4e88-b269-5d45134cd30f,EST2-C2-R5,,,Sala A,-61,Corredor,junto_porta,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-61.0,,,,False,False,False,False
2026-08-27 09:24:59,2026-08-27 09:24:57,253,2803322551,2026-08-27 09:24:59,server,c3:00:00:13:3b:b7,ESP-01,18418822-4e7e-4a02-81c1-fbfbe5de3f65,EST2-C2-R5,,,Corredor,-55,Corredor,junto_porta,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-55.0,-61.0,6.0,,False,False,False,False
2026-08-27 09:25:00,2026-08-27 09:24:55,392,2780215821,2026-08-27 09:25:00,server,c3:00:00:13:3b:b7,ESP-03,5ef1e192-7c1a-4ce2-91aa-72eedad9d026,EST2-C2-R5,,,Sala B,-82,Corredor,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,True,False,True,True
2026-08-27 09:25:01,2026-08-27 09:21:50,164,4014049754,2026-08-27 09:25:01,server,c3:00:00:13:3b:b7,ESP-02,0a5d46a6-e748-4187-be9b-09137967de67,EST2-C2-R5,,,Sala A,-74,Corredor,junto_porta,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,False,False,True,True
2026-08-27 09:25:02,2026-08-27 09:25:00,196,4014049754,2026-08-27 09:25:02,server,c3:00:00:13:3b:b7,ESP-02,f7589ca1-1d3b-4623-b26e-37c832b81bbe,EST2-C2-R5,,,Sala A,-63,Corredor,junto_porta,Sala A,False,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,False,False,True,True
2026-08-27 09:25:02,2026-08-27 09:25:00,254,2803322551,2026-08-27 09:25:02,server,c3:00:00:13:3b:b7,ESP-01,21baebf7-3868-434d-a544-24f7b2eb47fb,EST2-C2-R5,,,Corredor,-55,Corredor,junto_porta,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,False,True,True,True
2026-08-27 09:25:04,2026-08-27 09:25:02,393,2780215821,2026-08-27 09:25:04,server,c3:00:00:13:3b:b7,ESP-03,3deb63e0-d2e8-4a44-8620-70c5008d05af,EST2-C2-R5,,,Sala B,-81,Corredor,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,False,False,True,True
2026-08-27 09:25:06,2026-08-27 09:25:04,255,2803322551,2026-08-27 09:25:06,server,c3:00:00:13:3b:b7,ESP-01,0c3d108f-3a52-415e-885f-bd3437525533,EST2-C2-R5,,,Corredor,-56,Corredor,junto_porta,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-56.0,-56.0,,Corredor,False,True,True,True
2026-08-27 09:25:07,2026-08-27 09:25:05,394,2780215821,2026-08-27 09:25:07,server,c3:00:00:13:3b:b7,ESP-03,34e4b3ae-c0f9-4067-9e25-b43dab962f69,EST2-C2-R5,,,Sala B,-84,Corredor,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-56.0,-56.0,,Corredor,False,False,True,True
2026-08-27 09:25:09,2026-08-27 09:25:07,256,2803322551,2026-08-27 09:25:09,server,c3:00:00:13:3b:b7,ESP-01,63f7b462-bcfc-49fe-b2ee-40611318d67b,EST2-C2-R5,,,Corredor,-55,Corredor,junto_porta,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-55.5,-55.5,,Corredor,False,True,True,True
