time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:57:17,2026-08-27 09:57:15,127,2230484143,2026-08-27 09:57:17,server,c3:00:00:13:3b:b7,ESP-02,57adc463-ecf8-4339-8b89-abc21d92c6a7,EST2-A2-R4,,,Sala A,-60,Sala A,junto_porta,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-60.0,,,,False,False,False,False
2026-08-27 09:57:17,2026-08-27 09:57:15,919,2780215821,2026-08-27 09:57:17,server,c3:00:00:13:3b:b7,ESP-03,4e8969f7-935c-4400-b2e7-5478b551c73a,EST2-A2-R4,,,Sala B,-74,Sala A,junto_porta,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,True,False,True,True
2026-08-27 09:57:18,2026-08-27 09:57:16,777,2803322551,2026-08-27 09:57:18,server,c3:00:00:13:3b:b7,ESP-01,c02ce5df-44bb-4eea-9b09-63ca6fd16ea6,EST2-A2-R4,,,Corredor,-68,Sala A,junto_porta,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-27 09:57:20,2026-08-27 09:57:18,128,2230484143,2026-08-27 09:57:20,server,c3:00:00:13:3b:b7,ESP-02,7e0286c4-a817-412b-abcb-90755a695ee6,EST2-A2-R4,,,Sala A,-67,Sala A,junto_porta,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-63.5,-63.5,,Sala A,False,True,True,True
2026-08-27 09:57:21,2026-08-27 09:57:19,920,2780215821,2026-08-27 09:57:21,server,c3:00:00:13:3b:b7,ESP-03,55ed25f8-47a1-45bc-9f82-c4ecdf3a7333,EST2-A2-R4,,,Sala B,-74,Sala A,junto_porta,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-67.0,-67.0,,Sala A,False,False,True,True
2026-08-27 09:57:21,2026-08-27 09:57:19,778,2803322551,2026-08-27 09:57:21,server,c3:00:00:13:3b:b7,ESP-01,c7d0a2d0-9858-436c-8095-7e0aff0f53be,EST2-A2-R4,,,Corredor,-69,Sala A,junto_porta,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-67.0,-67.0,,Sala A,False,False,True,True
2026-08-27 09:57:24,2026-08-27 09:57:22,129,2230484143,2026-08-27 09:57:24,server,c3:00:00:13:3b:b7,ESP-02,66c07a43-57e2-48f6-9be8-cd498edbb132,EST2-A2-R4,,,Sala A,-62,Sala A,junto_porta,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-62.0,-62.0,,Sala A,False,True,True,True
2026-08-27 09:57:24,2026-08-27 09:57:22,921,2780215821,2026-08-27 09:57:24,server,c3:00:00:13:3b:b7,ESP-03,be1c7b9d-8cbd-4dd8-a3ae-05e4a067d72c,EST2-A2-R4,,,Sala B,-74,Sala A,junto_porta,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-62.0,-62.0,,Sala A,False,False,True,True
2026-08-27 09:57:25,2026-08-27 09:57:23,779,2803322551,2026-08-27 09:57:25,server,c3:00:00:13:3b:b7,ESP-01,9cf643ee-7e7e-4a6c-a293-6e799b73e47c,EST2-A2-R4,,,Corredor,-67,Sala A,junto_porta,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-62.0,-62.0,,Sala A,False,False,True,True
2026-08-27 09:57:27,2026-08-27 09:57:25,130,2230484143,2026-08-27 09:57:27,server,c3:00:00:13:3b:b7,ESP-02,3e336682-7a33-4afb-a6f4-b18a6713903f,EST2-A2-R4,,,Sala A,-61,Sala A,junto_porta,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-61.5,-61.5,,Sala A,False,True,True,True
