time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 16:04:27,2026-08-26 16:04:26,87,1964215701,2026-08-26 16:04:27,server,c3:00:00:13:3b:b7,ESP-02,95766c52-af44-4346-8cc5-19df7736a430,DIN2–BA-R10b,,,Sala A,-84,,,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-84.0,,,,False,False,False,False
2026-08-26 16:04:28,2026-08-26 16:04:27,542,1242899341,2026-08-26 16:04:28,server,c3:00:00:13:3b:b7,ESP-03,cfc198e6-4aa1-4c57-8779-97a375486c4a,DIN2–BA-R10b,,,Sala B,-58,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-58.0,-84.0,26.0,,False,False,False,False
2026-08-26 16:04:30,2026-08-26 16:04:26,531,998155149,2026-08-26 16:04:30,server,c3:00:00:13:3b:b7,ESP-01,6b2f2f5a-2dd2-4373-bcb5-618548ae99e6,DIN2–BA-R10b,,,Corredor,-81,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,True,False,True,True
2026-08-26 16:04:32,2026-08-26 16:04:31,543,1242899341,2026-08-26 16:04:32,server,c3:00:00:13:3b:b7,ESP-03,61032783-dad5-4341-8058-a1667c98770d,DIN2–BA-R10b,,,Sala B,-66,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,True,True,True
2026-08-26 16:04:33,2026-08-26 16:04:32,532,998155149,2026-08-26 16:04:33,server,c3:00:00:13:3b:b7,ESP-01,340abc83-f949-4a0d-a245-0b5f170223ee,DIN2–BA-R10b,,,Corredor,-91,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-26 16:04:34,2026-08-26 16:04:30,88,1964215701,2026-08-26 16:04:34,server,c3:00:00:13:3b:b7,ESP-02,0f5a27c0-47e1-492e-bb70-307144d4ba44,DIN2–BA-R10b,,,Sala A,-85,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-26 16:04:36,2026-08-26 16:04:35,544,1242899341,2026-08-26 16:04:36,server,c3:00:00:13:3b:b7,ESP-03,b8b26100-25da-4179-861a-781af0ba6479,DIN2–BA-R10b,,,Sala B,-53,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,True,True,True
2026-08-26 16:04:37,2026-08-26 16:04:36,533,998155149,2026-08-26 16:04:37,server,c3:00:00:13:3b:b7,ESP-01,bb415d11-5bb3-489f-9d6e-1875b2039680,DIN2–BA-R10b,,,Corredor,-75,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,False,True,True
2026-08-26 16:04:38,2026-08-26 16:04:37,89,1964215701,2026-08-26 16:04:38,server,c3:00:00:13:3b:b7,ESP-02,a0291eb4-cdd5-48c5-8d79-7a824a5b4c5b,DIN2–BA-R10b,,,Sala A,-88,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,False,True,True
2026-08-26 16:04:39,2026-08-26 16:04:38,545,1242899341,2026-08-26 16:04:39,server,c3:00:00:13:3b:b7,ESP-03,309a6d4e-cecf-4c63-a18b-1e295cd7d430,DIN2–BA-R10b,,,Sala B,-62,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-57.5,-57.5,,Sala B,False,True,True,True
2026-08-26 16:04:40,2026-08-26 16:04:39,534,998155149,2026-08-26 16:04:40,server,c3:00:00:13:3b:b7,ESP-01,bbbeef9c-c224-4bf7-8ba2-7d5ebfd4b8bf,DIN2–BA-R10b,,,Corredor,-85,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-26 16:04:41,2026-08-26 16:04:40,90,1964215701,2026-08-26 16:04:41,server,c3:00:00:13:3b:b7,ESP-02,066f3b2b-942e-47b5-b55a-c9784568c43e,DIN2–BA-R10b,,,Sala A,-92,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
