time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:41:22,2026-08-27 09:41:20,660,2780215821,2026-08-27 09:41:22,server,c3:00:00:13:3b:b7,ESP-03,31d3609a-bc32-448b-84f0-0fe7a4eb14a3,EST2-P2-R5,,,Sala B,-66,,,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-66.0,,,,False,False,False,False
2026-08-27 09:41:24,2026-08-27 09:41:22,91,2373835382,2026-08-27 09:41:24,server,c3:00:00:13:3b:b7,ESP-02,76f620a3-2286-4d69-b319-e6d08f2ac583,EST2-P2-R5,,,Sala A,-83,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,True,False,True,True
2026-08-27 09:41:25,2026-08-27 09:41:23,521,2803322551,2026-08-27 09:41:25,server,c3:00:00:13:3b:b7,ESP-01,7f0acca6-66fe-4ac4-9fa7-7b2badb83731,EST2-P2-R5,,,Corredor,-79,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-27 09:41:26,2026-08-27 09:41:24,661,2780215821,2026-08-27 09:41:26,server,c3:00:00:13:3b:b7,ESP-03,971b4e0e-ad08-475f-b1ce-886d2a889269,EST2-P2-R5,,,Sala B,-65,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,True,True,True
2026-08-27 09:41:28,2026-08-27 09:41:26,92,2373835382,2026-08-27 09:41:28,server,c3:00:00:13:3b:b7,ESP-02,65a20b13-abb7-4408-b3f7-fa932a82a651,EST2-P2-R5,,,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:29,2026-08-27 09:41:27,522,2803322551,2026-08-27 09:41:29,server,c3:00:00:13:3b:b7,ESP-01,cc2f7bf7-7db6-4336-8e50-0324a3185165,EST2-P2-R5,,,Corredor,-75,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:29,2026-08-27 09:41:27,662,2780215821,2026-08-27 09:41:29,server,c3:00:00:13:3b:b7,ESP-03,53ab866d-c0f1-4e9f-a387-babe41f69c75,EST2-P2-R5,,,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-63.0,-63.0,,Sala B,False,True,True,True
2026-08-27 09:41:31,2026-08-27 09:41:29,93,2373835382,2026-08-27 09:41:31,server,c3:00:00:13:3b:b7,ESP-02,7e9fe9c4-141e-476c-a1fb-9d19234ae5dc,EST2-P2-R5,,,Sala A,-87,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:41:32,2026-08-27 09:41:30,523,2803322551,2026-08-27 09:41:32,server,c3:00:00:13:3b:b7,ESP-01,3f73f213-b639-4680-a50a-c25ca7fa37c2,EST2-P2-R5,,,Corredor,-76,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:41:33,2026-08-27 09:41:31,663,2780215821,2026-08-27 09:41:33,server,c3:00:00:13:3b:b7,ESP-03,30a57a75-9396-42ed-926e-afcf685d5763,EST2-P2-R5,,,Sala B,-66,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,True,True,True
2026-08-27 09:41:35,2026-08-27 09:41:33,94,2373835382,2026-08-27 09:41:35,server,c3:00:00:13:3b:b7,ESP-02,3cc00618-bdf9-4c59-a68b-69d8d089f5df,EST2-P2-R5,,,Sala A,-82,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-27 09:41:36,2026-08-27 09:41:34,524,2803322551,2026-08-27 09:41:36,server,c3:00:00:13:3b:b7,ESP-01,4110f663-d6dc-43e9-985c-f61da30dbeee,EST2-P2-R5,,,Corredor,-76,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-27 09:41:36,2026-08-27 09:41:34,664,2780215821,2026-08-27 09:41:36,server,c3:00:00:13:3b:b7,ESP-03,33ea99e6-f5dd-4ae9-9eff-5bf55e8873b3,EST2-P2-R5,,,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-63.5,-63.5,,Sala B,False,True,True,True
2026-08-27 09:41:40,2026-08-27 09:41:38,525,2803322551,2026-08-27 09:41:40,server,c3:00:00:13:3b:b7,ESP-01,9029c64b-f7aa-43a5-b584-7dcc1d5a4d19,EST2-P2-R5,,,Corredor,-76,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-76.0,,,Sala B,False,False,False,False
2026-08-27 09:41:40,2026-08-27 09:41:38,95,2373835382,2026-08-27 09:41:40,server,c3:00:00:13:3b:b7,ESP-02,f15d256a-5e4b-4a7c-8cbe-9c0cdcfecdc7,EST2-P2-R5,,,Sala A,-83,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-76.0,-76.0,,Corredor,True,False,True,True
2026-08-27 09:41:40,2026-08-27 09:41:38,665,2780215821,2026-08-27 09:41:40,server,c3:00:00:13:3b:b7,ESP-03,68f6b756-0c61-4fc0-8f1f-bbfdac2437be,EST2-P2-R5,,,Sala B,-61,,,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-61.0,-76.0,15.0,Corredor,False,False,False,False
2026-08-27 09:41:43,2026-08-27 09:41:41,96,2373835382,2026-08-27 09:41:43,server,c3:00:00:13:3b:b7,ESP-02,606c7bb1-3fe7-49aa-8dc8-d02abe3b410e,EST2-P2-R5,,,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,True,False,True,True
2026-08-27 09:41:43,2026-08-27 09:41:41,526,2803322551,2026-08-27 09:41:43,server,c3:00:00:13:3b:b7,ESP-01,3345f294-c5f6-44f7-9908-71b6427d9edd,EST2-P2-R5,,,Corredor,-76,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:41:44,2026-08-27 09:41:42,666,2780215821,2026-08-27 09:41:44,server,c3:00:00:13:3b:b7,ESP-03,3cf7b0f6-8ada-471d-af3e-b0c31b7307d9,EST2-P2-R5,,,Sala B,-65,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,True,True,True
2026-08-27 09:41:47,2026-08-27 09:41:45,527,2803322551,2026-08-27 09:41:47,server,c3:00:00:13:3b:b7,ESP-01,dc7d6c13-ed91-4df3-b659-0949ad49c78e,EST2-P2-R5,,,Corredor,-81,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:47,2026-08-27 09:41:45,97,2373835382,2026-08-27 09:41:47,server,c3:00:00:13:3b:b7,ESP-02,a7969546-fddf-4658-a227-dd77c1c67d18,EST2-P2-R5,,,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:47,2026-08-27 09:41:45,667,2780215821,2026-08-27 09:41:47,server,c3:00:00:13:3b:b7,ESP-03,20b60160-e766-4c1f-8040-ccf86b6767fc,EST2-P2-R5,,,Sala B,-65,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,True,True,True
2026-08-27 09:41:50,2026-08-27 09:41:48,528,2803322551,2026-08-27 09:41:50,server,c3:00:00:13:3b:b7,ESP-01,590942dd-03a8-46cb-92b9-af63b7861b18,EST2-P2-R5,,,Corredor,-78,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:50,2026-08-27 09:41:48,98,2373835382,2026-08-27 09:41:50,server,c3:00:00:13:3b:b7,ESP-02,d52bb592-fd00-483d-aa06-f48845aee542,EST2-P2-R5,,,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:41:51,2026-08-27 09:41:49,668,2780215821,2026-08-27 09:41:51,server,c3:00:00:13:3b:b7,ESP-03,f692f2ee-8006-48e7-9058-5d6e59454381,EST2-P2-R5,,,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 09:41:54,2026-08-27 09:41:52,529,2803322551,2026-08-27 09:41:54,server,c3:00:00:13:3b:b7,ESP-01,c44be03b-3d6f-4345-840f-7c25861bcae3,EST2-P2-R5,,,Corredor,-80,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:41:54,2026-08-27 09:41:52,99,2373835382,2026-08-27 09:41:54,server,c3:00:00:13:3b:b7,ESP-02,18a23da1-9e4e-4485-8db7-9715e69cdaaf,EST2-P2-R5,,,Sala A,-85,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:41:54,2026-08-27 09:41:52,669,2780215821,2026-08-27 09:41:54,server,c3:00:00:13:3b:b7,ESP-03,4d80dc0e-e91b-4c45-9ec2-d5f0b6e6a504,EST2-P2-R5,,,Sala B,-60,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-60.5,-60.5,,Sala B,False,True,True,True
2026-08-27 09:41:57,2026-08-27 09:41:55,100,2373835382,2026-08-27 09:41:57,server,c3:00:00:13:3b:b7,ESP-02,69eace5c-9335-460e-addf-a775f2065cbe,EST2-P2-R5,,,Sala A,-84,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,False,False,True,True
2026-08-27 09:41:57,2026-08-27 09:41:55,530,2803322551,2026-08-27 09:41:57,server,c3:00:00:13:3b:b7,ESP-01,b51c3751-fb19-4f37-acbd-3f35476a473e,EST2-P2-R5,,,Corredor,-74,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,False,False,True,True
2026-08-27 09:41:58,2026-08-27 09:41:56,670,2780215821,2026-08-27 09:41:58,server,c3:00:00:13:3b:b7,ESP-03,60f690d3-b7d7-4508-b53a-50a0f600e730,EST2-P2-R5,,,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
