time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 13:02:46,2026-08-25 13:02:27,469,1151497274,2026-08-25 13:02:46,server,c3:00:00:13:3b:b7,ESP-02,9d75759e-d291-45e5-8f51-49f4e0577c0e,DIN-AB-R8,dynamic,AB,Sala A,-66,Sala A,movimento,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 13:02:50,2026-08-25 13:02:49,1112,2239514506,2026-08-25 13:02:50,server,c3:00:00:13:3b:b7,ESP-01,12bfc8b7-ae45-443f-94a8-04c42be9ef57,DIN-AB-R8,dynamic,AB,Corredor,-85,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,,False,False,False,False
2026-08-25 13:02:54,2026-08-25 13:02:53,1162,1690126268,2026-08-25 13:02:54,server,c3:00:00:13:3b:b7,ESP-03,db6de602-0d0c-47b9-8cfd-45ae465c910f,DIN-AB-R8,dynamic,AB,Sala B,-99,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,True,False,True,True
2026-08-25 13:02:57,2026-08-25 13:02:54,471,1151497274,2026-08-25 13:02:57,server,c3:00:00:13:3b:b7,ESP-02,800c62b1-889a-4b71-b815-4438d47629a2,DIN-AB-R8,dynamic,AB,Sala A,-63,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 13:03:02,2026-08-25 13:03:01,1113,2239514506,2026-08-25 13:03:02,server,c3:00:00:13:3b:b7,ESP-01,6de95ccc-e05d-48ec-a070-9df6cc0ff2c9,DIN-AB-R8,dynamic,AB,Corredor,-66,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 13:03:07,2026-08-25 13:03:06,1163,1690126268,2026-08-25 13:03:07,server,c3:00:00:13:3b:b7,ESP-03,fc4c68a3-f9d0-4225-9a51-f5a76c124152,DIN-AB-R8,dynamic,AB,Sala B,-82,Corredor,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 13:03:10,2026-08-25 13:03:09,472,1151497274,2026-08-25 13:03:10,server,c3:00:00:13:3b:b7,ESP-02,e4825bb2-1cc2-4569-bd18-5368485cddf8,DIN-AB-R8,dynamic,AB,Sala A,-60,Corredor,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 13:03:15,2026-08-25 13:03:14,1114,2239514506,2026-08-25 13:03:15,server,c3:00:00:13:3b:b7,ESP-01,8808ec76-dc7a-4a49-91e6-e8164b17e114,DIN-AB-R8,dynamic,AB,Corredor,-60,Sala B,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 13:03:19,2026-08-25 13:03:18,1164,1690126268,2026-08-25 13:03:19,server,c3:00:00:13:3b:b7,ESP-03,291fadfe-3af8-4900-a35c-8db6ff048351,DIN-AB-R8,dynamic,AB,Sala B,-64,Sala B,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 13:03:27,2026-08-25 13:03:26,1115,2239514506,2026-08-25 13:03:27,server,c3:00:00:13:3b:b7,ESP-01,b11e56de-1d72-4ff7-9ab7-24fffa77521d,DIN-AB-R8,dynamic,AB,Corredor,-77,Sala B,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
