time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:01:55,2026-08-25 10:01:54,227,2239514506,2026-08-25 10:01:55,server,c3:00:00:13:3b:b7,ESP-01,f8a0ea05-c025-4ea4-a5d1-df2ab64209bf,EST-A2-R5,static,A2,Corredor,-64,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:01:56,2026-08-25 10:01:56,185,3069185015,2026-08-25 10:01:56,server,c3:00:00:13:3b:b7,ESP-02,04569c76-ecb9-4686-92dd-f9861fc4deea,EST-A2-R5,static,A2,Sala A,-69,,,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 10:02:03,2026-08-25 10:02:02,279,1690126268,2026-08-25 10:02:03,server,c3:00:00:13:3b:b7,ESP-03,46b35ccf-c2a7-436c-b7d7-15621c30f8d0,EST-A2-R5,static,A2,Sala B,-91,Sala A,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,True,False,True,True
2026-08-25 10:02:08,2026-08-25 10:02:07,228,2239514506,2026-08-25 10:02:08,server,c3:00:00:13:3b:b7,ESP-01,2e05bc25-0b9c-4159-998e-71bd9b857152,EST-A2-R5,static,A2,Corredor,-60,Sala A,junto_porta,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:02:09,2026-08-25 10:02:08,186,3069185015,2026-08-25 10:02:09,server,c3:00:00:13:3b:b7,ESP-02,bea1c5d6-7664-48b8-a0c0-3212adeb6418,EST-A2-R5,static,A2,Sala A,-68,Sala A,junto_porta,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:02:15,2026-08-25 10:02:15,280,1690126268,2026-08-25 10:02:15,server,c3:00:00:13:3b:b7,ESP-03,0abca2fa-83fb-4f76-a439-3c199ff4dedc,EST-A2-R5,static,A2,Sala B,-89,Sala A,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:02:21,2026-08-25 10:02:20,229,2239514506,2026-08-25 10:02:21,server,c3:00:00:13:3b:b7,ESP-01,8a241459-027a-4f0a-a9c6-219e6975b084,EST-A2-R5,static,A2,Corredor,-60,Sala A,junto_porta,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:02:21,2026-08-25 10:02:20,187,3069185015,2026-08-25 10:02:21,server,c3:00:00:13:3b:b7,ESP-02,4dad5969-df56-4256-8ead-81272255dc55,EST-A2-R5,static,A2,Sala A,-69,Sala A,junto_porta,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:02:28,2026-08-25 10:02:27,281,1690126268,2026-08-25 10:02:28,server,c3:00:00:13:3b:b7,ESP-03,1f61d7c8-0e90-4f68-9da6-ea3aba710a3c,EST-A2-R5,static,A2,Sala B,-89,Sala A,junto_porta,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:02:33,2026-08-25 10:02:32,188,3069185015,2026-08-25 10:02:33,server,c3:00:00:13:3b:b7,ESP-02,fa260eec-1fd6-4748-9d6c-00cb02e788fd,EST-A2-R5,static,A2,Sala A,-75,Sala A,junto_porta,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
