time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 13:09:45,2026-08-25 13:09:45,7,3224482206,2026-08-25 13:09:45,server,c3:00:00:13:3b:b7,ESP-02,d8f749d0-b4e5-4e6d-b43e-63e60538e3c9,DIN-BA-R10,dynamic,BA,Sala A,-88,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 13:09:54,2026-08-25 13:09:53,1146,2239514506,2026-08-25 13:09:54,server,c3:00:00:13:3b:b7,ESP-01,e3415f2d-ec7e-450b-b51d-281231149c7c,DIN-BA-R10,dynamic,BA,Corredor,-77,Sala B,movimento,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 13:09:58,2026-08-25 13:09:57,8,3224482206,2026-08-25 13:09:58,server,c3:00:00:13:3b:b7,ESP-02,d42b1445-1fb6-45c0-bc77-d9144cc75988,DIN-BA-R10,dynamic,BA,Sala A,-99,Sala B,movimento,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 13:09:58,2026-08-25 13:09:55,1195,1690126268,2026-08-25 13:09:58,server,c3:00:00:13:3b:b7,ESP-03,ce031748-c7bf-42c6-89b7-3c58b98c1398,DIN-BA-R10,dynamic,BA,Sala B,-56,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 13:10:06,2026-08-25 13:10:05,1147,2239514506,2026-08-25 13:10:06,server,c3:00:00:13:3b:b7,ESP-01,adde69ac-31a9-463f-b1ec-57329dcd4900,DIN-BA-R10,dynamic,BA,Corredor,-76,Corredor,movimento,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 13:10:10,2026-08-25 13:10:09,9,3224482206,2026-08-25 13:10:10,server,c3:00:00:13:3b:b7,ESP-02,471c679f-887c-46f7-894f-87f5738e65e5,DIN-BA-R10,dynamic,BA,Sala A,-90,Corredor,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 13:10:11,2026-08-25 13:10:10,1196,1690126268,2026-08-25 13:10:11,server,c3:00:00:13:3b:b7,ESP-03,26b6bd9f-3921-4c19-82a5-60c9c00dbb10,DIN-BA-R10,dynamic,BA,Sala B,-84,Corredor,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 13:10:18,2026-08-25 13:10:18,1148,2239514506,2026-08-25 13:10:18,server,c3:00:00:13:3b:b7,ESP-01,d86a8fd8-f3ad-43c8-a3d4-7a6813a819da,DIN-BA-R10,dynamic,BA,Corredor,-73,Sala A,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 13:10:23,2026-08-25 13:10:22,10,3224482206,2026-08-25 13:10:23,server,c3:00:00:13:3b:b7,ESP-02,853b4643-335c-48a7-8135-af99af945daa,DIN-BA-R10,dynamic,BA,Sala A,-63,Sala A,movimento,Sala A,True,Corredor,True,Sala B,False,True,Sala B,False,False,False,True
2026-08-25 13:10:23,2026-08-25 13:10:22,1197,1690126268,2026-08-25 13:10:23,server,c3:00:00:13:3b:b7,ESP-03,89e4145e-c691-4774-bbd5-05b7c330608c,DIN-BA-R10,dynamic,BA,Sala B,-84,Sala A,movimento,Sala B,True,Corredor,False,Sala B,False,True,Sala B,False,True,False,True
2026-08-25 13:10:31,2026-08-25 13:10:30,1149,2239514506,2026-08-25 13:10:31,server,c3:00:00:13:3b:b7,ESP-01,10507e7f-1400-4cde-885a-a97c7918acce,DIN-BA-R10,dynamic,BA,Corredor,-82,Sala A,movimento,Corredor,True,Sala A,True,Sala A,True,False,Sala B,False,False,False,False
2026-08-25 13:10:35,2026-08-25 13:10:35,1198,1690126268,2026-08-25 13:10:35,server,c3:00:00:13:3b:b7,ESP-03,a725cff9-5794-47ce-9e93-5d59014b9b66,DIN-BA-R10,dynamic,BA,Sala B,-82,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala B,False,True,False,False
