time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 10:40:20,2026-08-27 10:40:18,39,1181704751,2026-08-27 10:40:20,server,c3:00:00:13:3b:b7,ESP-02,40be03b8-cd85-43f6-8039-4800a8e369ec,EST2-B3-R4,static,B3,Sala A,-81,,,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-81.0,,,,False,False,False,False
2026-08-27 10:40:21,2026-08-27 10:40:19,1464,2803322551,2026-08-27 10:40:21,server,c3:00:00:13:3b:b7,ESP-01,03f485f0-be95-428e-b968-eda9d9b6fb02,EST2-B3-R4,static,B3,Corredor,-79,,,Corredor,True,Corredor,True,Sala A,False,True,Corredor,-79.0,-81.0,2.0,Sala A,True,False,False,True
2026-08-27 10:40:22,2026-08-27 10:40:20,1607,2780215821,2026-08-27 10:40:22,server,c3:00:00:13:3b:b7,ESP-03,8ddef85c-668d-47a5-9c05-8e89f975310e,EST2-B3-R4,static,B3,Sala B,-51,Sala B,junto_parede,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-51.0,-81.0,30.0,Sala A,False,False,False,False
2026-08-27 10:40:24,2026-08-27 10:40:22,40,1181704751,2026-08-27 10:40:24,server,c3:00:00:13:3b:b7,ESP-02,85867ec0-33a6-497f-9bf2-c631f9c26fe2,EST2-B3-R4,static,B3,Sala A,-83,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,True,False,True,True
2026-08-27 10:40:24,2026-08-27 10:40:22,1465,2803322551,2026-08-27 10:40:24,server,c3:00:00:13:3b:b7,ESP-01,7bf692d3-3da3-41ac-8e28-91f35e047faa,EST2-B3-R4,static,B3,Corredor,-70,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,False,True,True
2026-08-27 10:40:25,2026-08-27 10:40:23,1608,2780215821,2026-08-27 10:40:25,server,c3:00:00:13:3b:b7,ESP-03,d772efb3-4752-46f3-9c05-e6cba1ab73b8,EST2-B3-R4,static,B3,Sala B,-57,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,True,True,True
2026-08-27 10:40:27,2026-08-27 10:40:25,41,1181704751,2026-08-27 10:40:27,server,c3:00:00:13:3b:b7,ESP-02,493baf58-fa03-471e-9d3a-9b24f6b3ef2b,EST2-B3-R4,static,B3,Sala A,-83,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-57.0,-57.0,,Sala B,False,False,True,True
2026-08-27 10:40:28,2026-08-27 10:40:26,1466,2803322551,2026-08-27 10:40:28,server,c3:00:00:13:3b:b7,ESP-01,edae695e-6a78-415a-9459-1303d04c8dbc,EST2-B3-R4,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-57.0,-57.0,,Sala B,False,False,True,True
2026-08-27 10:40:29,2026-08-27 10:40:27,1609,2780215821,2026-08-27 10:40:29,server,c3:00:00:13:3b:b7,ESP-03,0b1e48d3-745d-4ec8-998c-a577398012df,EST2-B3-R4,static,B3,Sala B,-58,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,True,True,True
2026-08-27 10:40:31,2026-08-27 10:40:29,42,1181704751,2026-08-27 10:40:31,server,c3:00:00:13:3b:b7,ESP-02,05619320-936d-458c-a09d-2a2cf6e11b74,EST2-B3-R4,static,B3,Sala A,-80,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,False,True,True
2026-08-27 10:40:31,2026-08-27 10:40:29,1467,2803322551,2026-08-27 10:40:31,server,c3:00:00:13:3b:b7,ESP-01,70121ab8-0b47-4dc9-adba-050e1252f022,EST2-B3-R4,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,False,True,True
2026-08-27 10:40:32,2026-08-27 10:40:30,1610,2780215821,2026-08-27 10:40:32,server,c3:00:00:13:3b:b7,ESP-03,644b8e09-88fd-4105-b750-94bcc59d9c99,EST2-B3-R4,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,True,True,True
2026-08-27 10:40:34,2026-08-27 10:40:32,43,1181704751,2026-08-27 10:40:34,server,c3:00:00:13:3b:b7,ESP-02,d8e0ce21-6af1-401c-9a3c-f8bab208fc9d,EST2-B3-R4,static,B3,Sala A,-82,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-50.0,-50.0,,Sala B,False,False,True,True
2026-08-27 10:40:35,2026-08-27 10:40:33,1468,2803322551,2026-08-27 10:40:35,server,c3:00:00:13:3b:b7,ESP-01,3fe80311-c21a-4d70-a555-30da333543eb,EST2-B3-R4,static,B3,Corredor,-79,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-50.0,-50.0,,Sala B,False,False,True,True
2026-08-27 10:40:36,2026-08-27 10:40:34,1611,2780215821,2026-08-27 10:40:36,server,c3:00:00:13:3b:b7,ESP-03,d4023425-45a0-406c-8639-63bd93b50dd9,EST2-B3-R4,static,B3,Sala B,-49,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-49.0,-49.0,,Sala B,False,True,True,True
2026-08-27 10:40:38,2026-08-27 10:40:36,44,1181704751,2026-08-27 10:40:38,server,c3:00:00:13:3b:b7,ESP-02,428bcb72-4f43-4449-a73e-61fd17db11ea,EST2-B3-R4,static,B3,Sala A,-85,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-49.0,-49.0,,Sala B,False,False,True,True
2026-08-27 10:40:39,2026-08-27 10:40:37,1469,2803322551,2026-08-27 10:40:39,server,c3:00:00:13:3b:b7,ESP-01,0f74b46c-fd32-4877-8f1d-6fb67411c862,EST2-B3-R4,static,B3,Corredor,-79,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-49.0,-49.0,,Sala B,False,False,True,True
2026-08-27 10:40:40,2026-08-27 10:40:38,1612,2780215821,2026-08-27 10:40:40,server,c3:00:00:13:3b:b7,ESP-03,86d0043d-ea31-4a90-b008-e38241d87f59,EST2-B3-R4,static,B3,Sala B,-55,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,True,True,True
2026-08-27 10:40:42,2026-08-27 10:40:40,45,1181704751,2026-08-27 10:40:42,server,c3:00:00:13:3b:b7,ESP-02,71a66a7a-f166-4317-81d9-64530c0aa3a8,EST2-B3-R4,static,B3,Sala A,-82,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
2026-08-27 10:40:42,2026-08-27 10:40:40,1470,2803322551,2026-08-27 10:40:42,server,c3:00:00:13:3b:b7,ESP-01,d409a3a1-5a01-405a-b9ea-1fa8351b8498,EST2-B3-R4,static,B3,Corredor,-79,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
