time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 09:37:05,2026-08-25 09:37:04,67,3069185015,2026-08-25 09:37:05,server,c3:00:00:13:3b:b7,ESP-02,d8bdf279-102e-447b-8f10-b3c16f430ab4,EST-A1-R1,static,A1,Sala A,-55,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 09:37:06,2026-08-25 09:37:05,111,2239514506,2026-08-25 09:37:06,server,c3:00:00:13:3b:b7,ESP-01,e8153e4d-c1eb-4468-92ff-56752b2b94d7,EST-A1-R1,static,A1,Corredor,-81,,,Corredor,True,Sala A,False,Sala A,False,False,,False,False,False,False
2026-08-25 09:37:09,2026-08-25 09:37:08,162,1690126268,2026-08-25 09:37:09,server,c3:00:00:13:3b:b7,ESP-03,0377e1d0-be2e-49c7-b12f-0b461dd4e65e,EST-A1-R1,static,A1,Sala B,-90,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,True,False,True,True
2026-08-25 09:37:17,2026-08-25 09:37:16,68,3069185015,2026-08-25 09:37:17,server,c3:00:00:13:3b:b7,ESP-02,f4dad9c6-065d-46bd-96e1-656dbe4422e1,EST-A1-R1,static,A1,Sala A,-56,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 09:37:18,2026-08-25 09:37:18,112,2239514506,2026-08-25 09:37:18,server,c3:00:00:13:3b:b7,ESP-01,fa69bc50-32b1-4373-9426-dd7cb0263413,EST-A1-R1,static,A1,Corredor,-85,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:24,2026-08-25 09:37:20,163,1690126268,2026-08-25 09:37:24,server,c3:00:00:13:3b:b7,ESP-03,19081412-ea77-47fe-b726-efc0f18add8d,EST-A1-R1,static,A1,Sala B,-88,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:29,2026-08-25 09:37:29,69,3069185015,2026-08-25 09:37:29,server,c3:00:00:13:3b:b7,ESP-02,d349f9d7-c1bb-453f-826b-855f75b86e63,EST-A1-R1,static,A1,Sala A,-55,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 09:37:34,2026-08-25 09:37:30,113,2239514506,2026-08-25 09:37:34,server,c3:00:00:13:3b:b7,ESP-01,7814f606-e5f6-4935-a488-e9e6cd9476eb,EST-A1-R1,static,A1,Corredor,-82,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:39,2026-08-25 09:37:36,164,1690126268,2026-08-25 09:37:39,server,c3:00:00:13:3b:b7,ESP-03,5a917858-8b57-4934-b1ae-cef6bae11739,EST-A1-R1,static,A1,Sala B,-88,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:44,2026-08-25 09:37:41,70,3069185015,2026-08-25 09:37:44,server,c3:00:00:13:3b:b7,ESP-02,44d4c942-4371-4fa1-a7b5-c143ff1b3d3d,EST-A1-R1,static,A1,Sala A,-56,,,Sala A,True,Sala A,False,Sala A,False,False,Sala A,False,True,True,True
2026-08-25 09:37:50,2026-08-25 09:37:46,114,2239514506,2026-08-25 09:37:50,server,c3:00:00:13:3b:b7,ESP-01,8e25b145-044d-43be-9b9f-b86bd1c525a3,EST-A1-R1,static,A1,Corredor,-77,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:52,2026-08-25 09:37:51,165,1690126268,2026-08-25 09:37:52,server,c3:00:00:13:3b:b7,ESP-03,35dc7d9e-c44f-483b-97a7-bdc800cf1fdb,EST-A1-R1,static,A1,Sala B,-88,,,Sala B,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
2026-08-25 09:37:56,2026-08-25 09:37:56,115,2239514506,2026-08-25 09:37:56,server,c3:00:00:13:3b:b7,ESP-01,07c3d843-4561-4f9a-9d02-3115ae566a83,EST-A1-R1,static,A1,Corredor,-89,,,Corredor,True,Sala A,False,Sala A,False,False,Sala A,False,False,True,True
