time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 12:52:07,2026-08-25 12:52:04,420,1151497274,2026-08-25 12:52:07,server,c3:00:00:13:3b:b7,ESP-02,2dd2e8ce-1712-4968-ab5d-19a067b3824c,DIN-BA-R3,dynamic,BA,Sala A,-90,Sala B,movimento,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 12:52:09,2026-08-25 12:52:09,1061,2239514506,2026-08-25 12:52:09,server,c3:00:00:13:3b:b7,ESP-01,e51c8c5a-c1ad-4d3e-badd-98af07dc4ac7,DIN-BA-R3,dynamic,BA,Corredor,-87,Sala B,movimento,Corredor,True,Corredor,True,Sala A,False,True,,False,False,False,False
2026-08-25 12:52:14,2026-08-25 12:52:13,1111,1690126268,2026-08-25 12:52:14,server,c3:00:00:13:3b:b7,ESP-03,77f399ce-034e-41b2-9c07-48bbc6ee12e0,DIN-BA-R3,dynamic,BA,Sala B,-69,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 12:52:20,2026-08-25 12:52:19,421,1151497274,2026-08-25 12:52:20,server,c3:00:00:13:3b:b7,ESP-02,fbb70dc5-f4f8-409f-8fc1-d8184124c51a,DIN-BA-R3,dynamic,BA,Sala A,-84,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 12:52:22,2026-08-25 12:52:21,1062,2239514506,2026-08-25 12:52:22,server,c3:00:00:13:3b:b7,ESP-01,cc59fdeb-4492-4da2-91e1-99fb7359d772,DIN-BA-R3,dynamic,BA,Corredor,-74,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 12:52:26,2026-08-25 12:52:25,1112,1690126268,2026-08-25 12:52:26,server,c3:00:00:13:3b:b7,ESP-03,fe02cdce-05dd-438c-8c4c-408cc14c4c5b,DIN-BA-R3,dynamic,BA,Sala B,-71,Corredor,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 12:52:34,2026-08-25 12:52:33,1063,2239514506,2026-08-25 12:52:34,server,c3:00:00:13:3b:b7,ESP-01,0829439b-7ec4-4fb5-944a-36fc6de79468,DIN-BA-R3,dynamic,BA,Corredor,-69,Sala A,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 12:52:38,2026-08-25 12:52:37,1113,1690126268,2026-08-25 12:52:38,server,c3:00:00:13:3b:b7,ESP-03,d1cccb56-925c-4568-9760-eb7c1f6e0ca2,DIN-BA-R3,dynamic,BA,Sala B,-87,Sala A,movimento,Sala B,True,Corredor,True,Sala B,False,True,Sala B,False,True,False,True
2026-08-25 12:52:40,2026-08-25 12:52:31,422,1151497274,2026-08-25 12:52:40,server,c3:00:00:13:3b:b7,ESP-02,f3134fd4-2365-431e-aed0-4c5b7c4f263f,DIN-BA-R3,dynamic,BA,Sala A,-90,Sala A,movimento,Sala A,True,Corredor,False,Sala B,False,True,Sala B,False,False,False,True
2026-08-25 12:52:43,2026-08-25 12:52:43,423,1151497274,2026-08-25 12:52:43,server,c3:00:00:13:3b:b7,ESP-02,c7c714d3-e7ab-438c-ad88-1e4b67c1f0c6,DIN-BA-R3,dynamic,BA,Sala A,-72,Sala A,movimento,Sala A,False,Corredor,False,Sala B,False,True,Sala B,False,False,False,True
2026-08-25 12:52:46,2026-08-25 12:52:46,1064,2239514506,2026-08-25 12:52:46,server,c3:00:00:13:3b:b7,ESP-01,479ce653-99f4-4790-af9d-8119176bcd77,DIN-BA-R3,dynamic,BA,Corredor,-97,Sala A,movimento,Corredor,True,Sala A,True,Sala B,False,True,Sala B,False,False,False,True
2026-08-25 12:52:50,2026-08-25 12:52:50,1114,1690126268,2026-08-25 12:52:50,server,c3:00:00:13:3b:b7,ESP-03,974ac59c-1950-43a9-a03a-7161aade30d8,DIN-BA-R3,dynamic,BA,Sala B,-89,Sala A,movimento,Sala B,True,Sala A,False,Sala B,False,True,Sala B,False,True,False,True
